"YBL103C"	"YKL112W"	"YDR216W"	"YMR280C"	"YER040W"	"YGR142W"	"YNL036W"	"YML123C"	"YHR136C"	"YDR171W"	"YCR021C"	"YGR043C"	"YHR018C"	"YAL054C"	"YFL014W"	"YOR348C"	"YDL170W"	"YBR054W"	"YCR010C"	"YDR384C"	"YER150W"	"YPL061W"	"YKR075C"	"YLR009W"	"YPL111W"	"YOR388C"	"YJL172W"	"YPL012W"	"YOR100C"	"YMR169C"	"YNR046W"	"YJR110W"	"YMR193W"	"YGL254W"	"YLR174W"	"YER002W"	"YDL018C"	"YIL136W"	"YGR183C"	"YER158C"	"YJR148W"	"YNR064C"	"YGR067C"	"YPL265W"	"YKR056W"	"YCL064C"	"YJL063C"	"YDL160C"	"YIL037C"	"YLR327C"	"YDL091C"	"YHR051W"	"YHL028W"	"YMR229C"	"YOR206W"	"YJR094C"	"YIL155C"	"YJL088W"	"YLL011W"	"YNR028W"	"YDR043C"	"YDR258C"	"YKL071W"	"YNL194C"	"YLR276C"	"YLR438W"	"YNL037C"	"YKR009C"	"YKL015W"	"YGL009C"	"YPR002W"	"YDR361C"	"YLL033W"	"YOR302W"	"YNL270C"	"YFR022W"	"YAL062W"	"YDR523C"	"YPL036W"	"YJL217W"	"YOR056C"	"YBL042C"	"YLR130C"	"YLR267W"	"YHR029C"	"YOL014W"	"YNR053C"	"YLR258W"	"YDR380W"	"YLL034C"	"YDL110C"	"YER067W"	"YLR178C"	"YGL229C"	"YOR032C"	"YHR216W"	"YJL153C"	"YKL040C"	"YHR087W"	"YKL062W"
"YCR021C"	0.000276730451487209	0.000256057407852809	0.000669698939864861	0.00039041538722028	0.00047891526700246	0.00116280143463798	0.000246879383533776	0.000236057923430594	0.000192914726499515	0.0013438856000678	0.0035142448237116	0.000624084499899996	0.000225137836580279	0.000671212175068836	0.000802768973140159	0.00106091449163732	0.000344912525401973	0.000621955760874338	0.000575828848869706	0.000145268791912636	0.00112391096618064	0.000339421293562891	0.00114767789423032	0.000233186675011902	0.000221974597732859	0.000843343564446556	0.000287737862647294	0.000397971205516538	0.000770262697630184	0.000706306920205913	0.000175751452897579	0.000320762617399059	0.00111637342706191	0.00037143464042056	0.00054506845719776	0.000333294763765925	0.000315182579137538	0.00145908238299132	0.00105403084344371	0.00191782935919887	0.000278268557827409	0.000346772859890518	0.000618940303332559	0.000561877920112722	0.000170653660004751	0.000481098523773614	0.000406198827445706	0.000344032091146821	0.000457864372971224	0.000550503378214757	0.00100764187433166	0.00101468350530609	0.000776578417074239	0.000339068019362869	0.000300698008563022	0.000954670309353374	0.00065542619528892	0.000414195084647043	0.000202285123197143	0.000465255792265603	0.00123370086585815	0.00062317272265182	0.000247627987285436	0.000647203528431015	0.000230597468661148	0.000276440633623873	0.000460986547908726	0.000927708745022955	0.000233866824396099	0.000178511751564304	0.000613864409096563	0.00019760941666123	0.000188270069924312	0.000189118290651659	0.00112248651216971	0.000505707398708427	0.000297335168979918	0.000332896261030094	0.000158274538666493	0.00074090647431747	0.000369995707845629	0.000488599967351333	0.000483857732075315	0.000388055937914274	0.000235897541739511	0.000715681809389154	0.000331129839692747	0.000792788237007351	0.000372240995390452	0.000283367933417605	0.000463815284971771	0.00123443305807914	0.00049578540390806	0.00034576385988563	0.00104882493928139	0.000208005034826116	0.000556094410367244	0.000243446740372069	0.000435439400088831	0.00178383988888984
"YGR043C"	1.14877968404964e-05	7.29612723448654e-06	2.35028125618694e-05	2.70475208091983e-05	2.41876117321697e-05	1.96012939459048e-05	2.74240457883898e-05	5.80577858647727e-06	5.49185857776558e-06	3.77866753860323e-05	2.55444665112068e-05	0.000143418295122226	1.42508722826764e-05	1.33810033515695e-05	4.37669781386193e-05	1.43975627010595e-05	1.76618339190164e-05	2.67590500038774e-05	1.80216542815984e-05	5.86939599860263e-06	3.25347806923734e-05	1.05391547422554e-05	2.7138554862004e-05	4.06055595053653e-06	9.98738100181334e-06	1.46048332153302e-05	2.32209184906476e-05	1.83993650729787e-05	1.70545471985895e-05	2.33870092419639e-05	6.18539270917091e-06	9.41630222437658e-06	1.51913294331263e-05	1.75367283421157e-05	1.23961190927827e-05	5.33883907204525e-06	5.02271258254687e-06	2.67489696193964e-05	2.57327339957353e-05	4.63893170271582e-05	3.71666026317398e-05	1.12841254507058e-05	1.62541591330272e-05	1.35412648339841e-05	2.85347148240177e-06	9.38388842835322e-06	5.76948615105849e-06	1.02256714644545e-05	9.92120623067391e-06	4.54674681750335e-05	1.01078558668391e-05	2.09505893890767e-05	7.60427938155828e-06	8.02387596523784e-06	7.1232773237013e-06	2.21131133871707e-05	1.940945451359e-05	2.6055797981763e-05	4.13528342483667e-06	3.48151568605336e-06	2.63500730718354e-05	2.414954576733e-05	1.25857948466293e-05	2.49881309464768e-05	3.93233328282676e-06	2.78451411162099e-05	2.25616505810955e-05	1.74889261162633e-05	8.8691257722814e-06	7.9511132510838e-06	2.97884208390937e-05	4.4190431110819e-06	3.71009289984975e-06	1.57134530189165e-05	2.77595738068014e-05	1.20957783809264e-05	1.45613151935626e-05	1.06159032677303e-05	7.7406983520796e-06	2.47607124935341e-05	3.06428887500037e-06	5.16549057897115e-06	2.82122810164339e-06	3.0177134715441e-05	1.19694130567041e-05	6.04167299006263e-06	6.54899525258062e-06	2.45993050124799e-05	1.43792840348589e-05	3.44656059967902e-06	1.99118887883646e-05	2.73349243840974e-05	3.55594190465578e-05	8.33674138280234e-06	1.95112475568269e-05	2.60716834706683e-06	7.92597131317946e-06	6.80798463166654e-06	2.23157955400709e-05	3.32109488450168e-05
"YHR018C"	3.92463972023441e-05	4.35566388332886e-06	1.55948615567885e-05	1.37915509937381e-05	4.42948448131672e-05	9.05438303515801e-06	5.18371567508015e-05	1.46168129230074e-05	1.60681202422014e-05	1.77993024058659e-05	9.23732450281101e-06	1.42508722826764e-05	0.000175080739313013	8.79491725224e-06	1.78711054504947e-05	6.30910738546994e-06	2.93572467436524e-05	1.46998610482348e-05	8.45270069519246e-06	6.42436007634204e-06	1.40169910286693e-05	8.74981429964173e-06	5.47881138759323e-06	4.55498931936071e-06	2.22719459926706e-05	6.07693656651878e-06	2.89012830120217e-05	6.87091698639268e-06	1.01245270825686e-05	1.87226627556268e-05	4.19990067161617e-06	1.47864443762215e-05	5.69763282075724e-06	9.44656996458122e-06	2.11645578302722e-05	3.1380142892606e-06	4.79254590616993e-06	9.81379709939519e-06	5.95327625305572e-06	8.43517636100841e-06	4.49825174658621e-05	8.49202064528116e-06	8.57928588978703e-06	1.13180464633264e-05	3.40598680990604e-06	5.56291031967248e-06	6.12866272101027e-06	3.73914411598152e-06	7.83270934823128e-06	2.45112430585837e-05	5.22924738116803e-06	6.88971120648509e-06	4.65149512624764e-06	4.70682754691584e-06	3.78350946498959e-06	5.31022280521378e-06	9.63680760985655e-06	7.40182502462261e-05	4.32228241603728e-06	3.9195684627464e-06	7.63646541538257e-06	1.87820975725005e-05	1.666912881385e-05	6.95428916517917e-06	3.74135381511137e-06	1.93891573456695e-05	2.25348505301495e-05	1.21842891146835e-05	2.38683564982744e-05	3.800641119076e-05	2.20463455447567e-05	2.94969417187229e-06	5.80480134020173e-06	2.1318638262691e-05	5.45603539092447e-06	5.05184732774698e-06	1.1190840706663e-05	5.78491606021562e-06	6.7721216723564e-06	2.56087606387821e-05	6.56932299378956e-06	4.6016285278552e-06	2.48783396819255e-06	3.11555517367537e-05	7.69922522367527e-05	3.90391725338712e-06	5.06053103269146e-06	1.21531509753862e-05	2.38489928441579e-05	3.35130408595484e-06	1.59811534545768e-05	1.19276702724129e-05	2.75893767691239e-05	1.69482226201737e-05	9.1241539111307e-06	6.40002113853834e-06	9.16049844011517e-06	2.19995232610366e-05	1.66481651858065e-05	8.22166076607025e-06
"YAL054C"	1.15201385111358e-05	1.62119180464224e-05	4.7160687993741e-05	4.93894543213806e-05	2.3822578484054e-05	4.15652116501559e-05	2.52702823440638e-05	1.41032064759783e-05	1.35790443118042e-05	8.932076287366e-05	5.14735061816317e-05	2.50728378731055e-05	1.64643911937089e-05	0.000742514752815871	5.78258488887105e-05	2.28620040912653e-05	1.6515820303988e-05	3.40168286179918e-05	4.64883731403768e-05	1.37671721701681e-05	4.81685458411721e-05	3.35324866709572e-05	2.88988207372555e-05	5.49002770500052e-06	1.70114947183118e-05	2.09816498261126e-05	3.55583415129153e-05	2.0380803298583e-05	0.000125009280056933	3.76306116457693e-05	1.08229053789251e-05	1.54078827335599e-05	3.72109769962025e-05	8.33031517089611e-06	4.03009685284796e-05	9.02690385775473e-06	8.31524567770896e-06	6.02048929239722e-05	6.77124339454436e-05	2.2931076399466e-05	3.37819902163621e-05	1.4413596131508e-05	4.08448597840171e-05	2.58347809429074e-05	4.39339925351995e-06	1.79638002800395e-05	1.66900525355536e-05	2.29196531945471e-05	4.41203454394916e-06	4.18365091158049e-05	2.42182440405075e-05	5.46400532907717e-05	1.50125777310664e-05	1.65200197267744e-05	1.13047871615075e-05	1.21852079629913e-05	4.51249353375076e-05	5.28135451289337e-05	6.58640985430908e-06	1.21497916063519e-05	2.66809769946534e-05	8.89180731287503e-05	1.82731649873664e-05	3.41014717613323e-05	6.14178460391501e-06	2.1284348147709e-05	7.67458825110588e-05	3.40093899122249e-05	8.54680187546106e-06	1.13735933270894e-05	6.63356575123184e-05	6.43991894896127e-06	6.5538383796102e-06	2.30789513517087e-05	2.60390978347474e-05	1.44185951515151e-05	1.42086707896376e-05	2.18980738076526e-05	1.21004267617178e-05	1.95928702695687e-05	8.52514993603679e-06	8.22719238912361e-06	8.42992171730762e-06	3.63764030082633e-05	1.12274613338276e-05	7.68740824231302e-06	7.76162383677932e-06	3.64341038490659e-05	3.02388092364359e-05	4.30846415057969e-06	3.11723512271299e-05	3.36690227184967e-05	5.99820101294901e-05	1.29675411520131e-05	2.32992575317418e-05	7.12239744905999e-06	3.40855827196659e-05	1.67561616017806e-05	3.91825308926312e-05	1.81373138342529e-05
"YFL014W"	0.000686375446573801	0.000702675715974	0.00174330576646244	0.00106499272690852	0.00159260800139283	0.000721917304404937	0.00281792111505736	0.000300986823049994	0.000310972289719602	0.0018312833421672	0.00108094370449825	0.00144571919563405	0.000584851105618358	0.00101346942001198	0.00864764331961817	0.00130228794749243	0.000730630802937661	0.00164056694429817	0.000912238978139725	0.000190161102631569	0.00183692742069061	0.000738101253446285	0.00139383735077111	0.000210200680906796	0.000566709446601783	0.00106802300338501	0.00142654242822296	0.000501192577389538	0.00113992158771034	0.00171750619870319	0.000182645444265694	0.000699894710872324	0.00201511420291276	0.000451263148826418	0.00142140455175873	0.000313797803357025	0.000535473579185319	0.00323717679302186	0.00192730150753116	0.00301904754925639	0.000906842284424533	0.000821469215994468	0.0013210838904325	0.000794781012501131	0.000195598682361683	0.000523711429948734	0.000642489494662025	0.000589944078020964	0.000490650422889131	0.00275000534170569	0.00122982883810431	0.00178725088391997	0.00076443035893961	0.00024022555898987	0.000459076606450821	0.000764392735475486	0.00240205385193614	0.000863561282499494	0.000240230787865931	0.000228879179561018	0.00185755164247383	0.000946856153869443	0.000676587084521558	0.000988477281179828	0.000223265371593058	0.00125502704410175	0.00126899457126204	0.00136551421583907	0.00050456049503582	0.000306156767301573	0.0017237651166821	0.000226759426166611	0.000345781476379054	0.000710807089686003	0.00101793497542042	0.000561642421989783	0.000748749051927836	0.000472006576800588	0.000387020539933123	0.00129510538219251	0.000413215339171442	0.000256570132783389	0.00028046440732418	0.00101724060458336	0.000691758037945122	0.000290724983803151	0.000542064450150147	0.00170380558780471	0.000859529619019514	0.000270794808147311	0.00268855140857347	0.00176565707699358	0.00209277931565274	0.000784943221873892	0.00104823955035185	0.000154690085305022	0.00108841114312826	0.000439315066573968	0.00148092784924374	0.00567827923770565
"YOR348C"	5.7955187422738e-06	7.7058361365533e-06	2.88315120193495e-05	2.65094677870082e-05	1.13754762496043e-05	3.53661413282258e-05	1.57031631853915e-05	1.90589771669814e-05	6.93598495036173e-06	3.93733455573512e-05	5.77951665767202e-05	1.91133119360857e-05	8.37712378886022e-06	1.62021345080506e-05	5.26299198320481e-05	0.000283513241731567	1.52351886676141e-05	4.01779908575897e-05	2.8970022886247e-05	1.83119085705032e-05	4.28257936523055e-05	1.36246569316393e-05	3.18341590794515e-05	5.47855927610366e-06	6.45877643622126e-06	2.04117126189504e-05	1.82225970154763e-05	1.53366683247598e-05	1.58858614063021e-05	1.48295422224917e-05	6.27715484914129e-06	5.31390991169013e-06	1.33967429390808e-05	9.95241108895249e-06	2.97220114183858e-05	8.53598961037615e-06	8.51560818580793e-06	2.79137906823844e-05	4.40700048194185e-05	2.16506947865615e-05	1.95948495937884e-05	6.39909911050372e-06	4.11048351741011e-05	1.34345213189936e-05	3.73221636957621e-06	9.40542340374067e-06	1.05924442004745e-05	7.63953389596014e-06	4.23808195943626e-06	4.79184337748147e-05	1.04824291063739e-05	3.01202409276597e-05	1.69864835495765e-05	1.08275872557688e-05	8.27089701834604e-06	2.76523248960387e-05	2.31253715803737e-05	2.01044843084593e-05	4.51779742707822e-06	6.49814461685188e-06	2.46153589425433e-05	3.67414603928172e-05	8.23079304769003e-06	3.1205289591755e-05	5.52332464601906e-06	1.41101173343905e-05	2.04286073048495e-05	1.48723772623343e-05	6.70158657812993e-06	8.45797220499746e-06	2.23478883550747e-05	8.45612498417757e-06	5.44417870531966e-06	1.359903995468e-05	2.7077787649165e-05	1.01008724873703e-05	1.84701973053693e-05	1.3557615022636e-05	2.05513923121929e-05	2.25956072490968e-05	5.50416216671063e-06	7.88721429589452e-06	9.87039950561405e-06	1.73856488474116e-05	8.74745904656571e-06	6.83894144517e-06	7.6929030704771e-06	1.79292336037225e-05	8.58058723435569e-06	6.30277959229279e-06	1.89369014385473e-05	2.83686738435802e-05	4.03734901562773e-05	5.69735734815458e-06	1.59365888161907e-05	4.42278669223927e-06	2.02793461056161e-05	4.28582670376383e-06	2.34017139356844e-05	2.40680501401616e-05
"YDL170W"	0.00166716323949613	0.000518182126323498	0.00587540075600187	0.00384140600800304	0.00674980992829965	0.000472286262658875	0.0016033251344374	0.000439226750167942	0.000284603247274745	0.000716398521331931	0.000648790349627599	0.000934147592986619	0.00192521498211421	0.000358494078337019	0.00117715979892919	0.000481701015149656	0.0196107440419652	0.000450063334990272	0.000810100962831199	0.000329438821948044	0.000778810681190033	0.000126886886205501	0.000845846740517819	0.000196689469467226	0.000188794646945396	0.0003990633536718	0.000862173971905772	0.000503736194078761	0.000397569234171596	0.000470042075660568	0.000334008381299732	0.00103589998549461	0.000310209473987232	0.00139629431720937	0.000633232438012046	0.000326357387777343	5.88296825467545e-05	0.000340245282192495	0.000545168143360932	0.000377736101673842	0.00114166558100019	0.000449461589508726	0.000731310827664285	0.000167217242514038	0.000126057874492887	9.17084854814263e-05	0.000162491263828239	0.00016587469016871	0.000163579976565686	0.00141973095719109	0.000148243760764608	0.000369908581818229	0.000116591414290578	0.000389639499704501	0.000173954558812315	0.00100596855408622	0.00048045423911784	0.00143609446472421	0.000182574344514652	8.86621149152154e-05	0.00137715872193227	0.000880036920269147	0.000692396322425044	0.000392857089305639	0.000306808008554656	0.000547184333912745	0.000684571775947685	0.000440637568349916	0.00493316075112281	0.00059831632850704	0.000686061689825643	0.000272338674628388	0.000169717231514466	0.000803169629646088	0.000205796397799286	0.000304330715074118	0.00078388011054998	0.000347991184996911	0.000345330256240382	0.000562560297251251	0.000240817164397947	0.000139460678211637	7.011107768249e-05	0.00103064152040812	0.00127435141044533	0.000179151746159856	0.000384875276771599	0.000296536033322615	0.000271300113925189	0.000167489250149175	0.000553415539890029	0.000318781797247688	0.000826874406320517	0.000110858859747889	0.000859568376978051	7.31451056997337e-05	0.000323142780714272	0.0004269139133525	0.00135968024818206	0.00104559277186391
"YBR054W"	1.97690314158372e-05	2.07422253351771e-05	4.33698044915734e-05	2.4463333664267e-05	2.47541273682416e-05	2.67512426274858e-05	2.54279951625254e-05	1.10012105372151e-05	8.68277400874772e-06	5.24440398835555e-05	3.53525641587829e-05	3.71928877570733e-05	2.03990623941451e-05	2.52318892798007e-05	6.91639391725967e-05	4.2016092310777e-05	1.41240463143792e-05	0.00020043798222481	2.33381156214582e-05	5.98632107581311e-06	6.26776650012169e-05	4.00963926630805e-05	1.99182326320812e-05	7.19754612661659e-06	1.96676677876513e-05	2.57409796716519e-05	2.8641456649856e-05	1.74753588516465e-05	2.96016650030049e-05	2.56796182511693e-05	4.63850098042467e-06	2.34703378700324e-05	7.50719578313117e-05	9.15440680590876e-06	3.07289746861724e-05	9.2052149481936e-06	4.21216074185263e-05	7.68992630390611e-05	2.54362233446368e-05	5.66737014196651e-05	1.53291160782392e-05	1.84315449217358e-05	4.41200005013672e-05	3.01648477105233e-05	5.6635216786692e-06	2.64825106416948e-05	2.13892991498389e-05	1.17581895921415e-05	1.18426875629426e-05	4.95306532159393e-05	3.40579319184314e-05	4.18595613092412e-05	3.57681374164222e-05	1.4088081486752e-05	1.32918317546053e-05	1.98321779020043e-05	4.1135812754381e-05	2.91317004310911e-05	8.28941646849486e-06	1.68080732648197e-05	4.85668413881343e-05	4.26756682131738e-05	1.0298521341658e-05	2.6828442986607e-05	8.12262646278945e-06	1.77357902251217e-05	4.66949899827759e-05	2.25549905166576e-05	1.08545928801076e-05	1.25775584410718e-05	5.86982750587223e-05	5.69615849304669e-06	1.83200222482118e-05	1.28532999223008e-05	2.36699123662041e-05	1.75190708897435e-05	1.83329409491095e-05	7.91914517431693e-06	1.38195834746227e-05	4.69285243011198e-05	1.09140672795953e-05	1.22685466307796e-05	1.43822306535162e-05	2.20249483649374e-05	1.44280491779378e-05	1.57952398796198e-05	9.86849411012548e-06	4.72819255316329e-05	2.43702128849753e-05	8.41963581405651e-06	3.85342859095353e-05	6.10783620447735e-05	6.27936374248999e-05	3.16678509370208e-05	2.25097325902501e-05	9.69662149337256e-06	2.10147370256909e-05	1.4573313582904e-05	3.85632452337085e-05	7.01092302311603e-05
"YCR010C"	6.61330897494368e-06	4.48819351998753e-06	2.8315220993218e-05	2.63115367819099e-05	1.25836696090539e-05	1.21954696742051e-05	1.1169089572667e-05	9.63610014611234e-06	3.82303185783541e-06	1.93396051843379e-05	2.33316971381421e-05	1.78170970747013e-05	8.35228739098341e-06	2.44912123897703e-05	2.74791577035609e-05	2.15728470724887e-05	1.03842454869981e-05	1.66058411341271e-05	0.000211266281662048	2.77092956648893e-05	2.63201342719697e-05	1.06106409334411e-05	1.1907358806826e-05	4.16629997012431e-06	1.20445393795429e-05	1.51693775309227e-05	2.03291245585108e-05	1.40973107114164e-05	3.53379501573775e-05	1.25112666286008e-05	4.38850961882839e-06	6.5171145123105e-06	1.37052435109179e-05	9.39243450784671e-06	1.65132229426649e-05	5.90787192458518e-06	3.66453490207891e-06	1.82538462293221e-05	2.24992755737622e-05	1.25855448201647e-05	2.01205908873463e-05	1.1437881662525e-05	4.21148887233396e-05	2.00949234827998e-05	2.30929721789471e-06	5.70580262804731e-06	8.82199408743867e-06	1.67721649632666e-05	1.03366696732633e-05	1.45640167320759e-05	7.01696271096945e-06	2.04870359256288e-05	1.06725524587133e-05	1.09176375755128e-05	5.19577445862319e-06	9.8080256777831e-06	2.18324218772833e-05	2.36137304335793e-05	3.1757639500447e-06	4.34640128635336e-06	1.10552399678708e-05	3.00975045473052e-05	1.87010685491788e-05	1.48904170570655e-05	3.54706161042606e-06	1.79887185258687e-05	2.53115473699466e-05	1.78327449687211e-05	8.70813570863696e-06	5.95686863572539e-06	2.33815718189944e-05	3.30826667266199e-06	3.66555327169244e-06	1.70910590129027e-05	4.72669858114088e-05	1.19724922223822e-05	1.34240906814482e-05	8.21803817064519e-06	1.12375290460838e-05	1.27150816795724e-05	4.44149896785856e-06	8.92974470438097e-06	7.23884314836281e-06	3.51135751894115e-05	8.91191504914027e-06	3.60916568769135e-06	6.73974000356141e-06	1.45841409867075e-05	1.30578913887917e-05	5.33138702305701e-06	1.14177338994002e-05	1.06038215116641e-05	2.46494402800745e-05	9.30182656458955e-06	1.33385280255869e-05	4.40666209750076e-06	1.02658734067651e-05	4.65153236524595e-06	1.73339497955951e-05	8.32621191463057e-06
"YDR384C"	6.07832620346212e-06	4.94665320983099e-06	2.35412307566534e-05	1.6472776489184e-05	3.18121218383133e-06	6.90571939638668e-06	7.84533025629819e-06	3.42875294307613e-05	1.17981941486354e-05	4.95035763176535e-06	5.90177589697321e-06	5.80195612438591e-06	6.34848268399652e-06	7.27948885757883e-06	5.78166487432526e-06	1.36299919295798e-05	7.85252907272253e-06	4.27120829335513e-06	2.77092956648893e-05	0.000211266281662048	6.95846243942946e-06	1.36147688091078e-05	7.15708177348826e-06	1.38155625049787e-05	1.79430913203479e-05	7.12864398354096e-06	6.61646132734923e-06	3.10939356663916e-05	1.15896551249077e-05	4.79483065519842e-06	2.80458998067139e-05	4.36587569606444e-06	2.79857320377351e-06	6.43822915205826e-06	7.42890765535063e-06	1.04895452657656e-05	2.80149385443432e-06	3.71654871544763e-06	7.61609097089479e-06	1.97504127969234e-06	1.1845000752351e-05	4.04941384171062e-06	7.95240411282056e-06	1.47528578666824e-05	1.09275188148097e-05	6.81807547048292e-06	1.11033914691863e-05	1.07910173206464e-05	5.64449969584002e-06	5.51365966118602e-06	1.28468980076524e-06	6.80599189308992e-06	4.48966407940326e-06	2.66315291645448e-05	1.30627632446864e-05	5.23770609312814e-06	7.47214875564056e-06	9.1297890971939e-06	1.22351681327457e-05	5.55041710756075e-06	3.28625625672934e-06	1.3266854119678e-05	7.38443283702539e-06	6.58709291665976e-06	9.21200642849865e-06	1.1687675327849e-05	1.03410509707509e-05	6.01629634579526e-06	8.07956153973379e-06	1.36636320594727e-05	1.04767859082466e-05	1.2034424409786e-05	3.81211310582185e-06	1.25832979496454e-05	1.07027843301501e-05	7.5950865872465e-06	2.57110471085592e-05	6.64594309208522e-06	3.52170626911403e-05	1.1290108399856e-05	8.15113067246244e-06	2.36036635279283e-05	1.82291661365841e-05	9.45240520073699e-06	5.21996567416849e-06	1.25635002314371e-05	2.2128889897549e-05	5.08900855679052e-06	3.73133977635885e-06	2.13876298037166e-05	3.06060417283116e-06	5.92422758639543e-06	6.16201650227421e-06	4.71124417126849e-06	6.85392720978292e-06	2.24240105607721e-05	2.44438923181581e-06	4.95224969338258e-06	7.14776178614647e-06	2.69722169765418e-06
"YER150W"	1.29482668168021e-05	6.37757228541234e-06	8.77961712165218e-05	4.71045329632372e-05	2.20597383394215e-05	2.84158121503168e-05	1.82265765267137e-05	6.82770437425518e-06	6.23421164302113e-06	5.16346318113073e-05	4.60605161723498e-05	3.26393628672598e-05	1.40178214375924e-05	2.57499767401781e-05	5.5698905778966e-05	3.23047795527826e-05	1.84694850282292e-05	4.51544849924943e-05	2.66647196389211e-05	7.02697079889394e-06	0.000144250517582889	1.3873766792063e-05	5.75020882882854e-05	5.07769911308698e-06	1.09359175844409e-05	3.99580451382761e-05	3.05000140408476e-05	1.32925204590825e-05	2.96624837556277e-05	2.76863510477021e-05	4.96726323305327e-06	1.69810296362498e-05	3.46311151685968e-05	1.03638731312876e-05	2.86704988442383e-05	5.70770921044641e-06	9.76500342241956e-06	7.29121120852386e-05	4.85501785231408e-05	0.000136917773926186	2.42363881183619e-05	2.09478645485222e-05	4.02390582470698e-05	1.77191257774327e-05	3.14705504309434e-06	1.29894050056252e-05	1.60136231022103e-05	1.55699907335345e-05	1.59485652816019e-05	5.66074291772116e-05	2.96166306668924e-05	4.33953436492209e-05	2.18459066424659e-05	7.67111956078947e-06	7.10981730636104e-06	3.02341065138051e-05	4.71782646250421e-05	2.42250879932011e-05	4.95446242763226e-06	6.68811403336191e-06	7.46959610177934e-05	2.25980078131404e-05	1.6149303454361e-05	2.32386525567056e-05	4.80247842165523e-06	3.13592469908039e-05	2.91142505582691e-05	4.0173103145513e-05	8.35559079965464e-06	8.8182378901843e-06	4.92151907676524e-05	2.90419709264101e-06	5.08828261837212e-06	1.44014999762369e-05	2.99201090765014e-05	1.92288122245667e-05	2.36803311893311e-05	8.32808541743543e-06	9.34622999797307e-06	5.36889728564409e-05	8.0073265917487e-06	9.66362016487984e-06	9.76315938955939e-06	3.38373736857564e-05	1.42083998355328e-05	1.32816059909312e-05	8.25447017037999e-06	5.27291266483611e-05	1.48039641645555e-05	7.00755470002365e-06	4.29506859026269e-05	6.85646493777386e-05	5.75055252549676e-05	1.57070301953382e-05	5.25305611631225e-05	4.97324113493224e-06	2.42261660625243e-05	7.46818024685575e-06	2.8437732176196e-05	0.000127174210456468
"YPL061W"	8.64170045157455e-06	1.64562107562671e-05	2.32854970572035e-05	1.13511317289902e-05	6.0078330433009e-06	1.90243744944873e-05	9.21153023355811e-06	1.19982384334975e-05	1.67108457696372e-05	1.66018500102631e-05	1.35791898807363e-05	1.02780220960781e-05	8.53493237630689e-06	1.75085030901396e-05	2.20562980359492e-05	1.00036716917355e-05	3.03897825747691e-06	2.81712360899969e-05	1.04680111414284e-05	1.34308427884945e-05	1.35384423871537e-05	0.000170520936591595	1.00531871588583e-05	7.36779674670572e-06	1.62811643821299e-05	1.48957992458687e-05	1.30091969695871e-05	8.18030695602501e-06	1.9665747781247e-05	1.73196951829835e-05	1.24549807686439e-05	1.48309650614019e-05	2.74990038914062e-05	4.99395145376615e-06	1.13740929465456e-05	7.62891051669143e-06	3.77373248410066e-05	2.99693216632592e-05	9.46747719634907e-06	9.63774842432366e-06	9.3240424285995e-06	3.88968509345937e-06	1.52846375041653e-05	2.78672623359495e-05	1.31425732376791e-05	7.06290061941806e-05	3.95624347997631e-05	1.50463602314394e-05	1.55083477737987e-05	1.49614532755325e-05	1.69748211111847e-05	1.50457783853875e-05	4.47984590707707e-05	9.84746631103289e-06	1.61265458108109e-05	6.92083120386585e-06	3.45556081307927e-05	6.15337928002956e-06	9.23185645257889e-06	2.49236850708698e-05	8.77246874362725e-06	1.97358298260758e-05	9.06576093380354e-06	1.75695935960627e-05	6.15325592122714e-06	1.78624081801074e-05	1.46777983833154e-05	1.4625017461228e-05	9.54655837986437e-06	1.07502523214365e-05	1.88186980843146e-05	9.45410952759739e-06	1.02834444247232e-05	9.80869379011657e-06	1.05980077351994e-05	1.03404502087643e-05	1.65304641553692e-05	5.59745198877435e-06	3.06817072305683e-05	3.11834363034517e-05	1.05526653969891e-05	1.13696165822736e-05	2.34308308137252e-05	5.08713887269257e-06	5.79677676048715e-06	1.02361295739204e-05	4.49697499157381e-06	2.85148971463289e-05	1.63840744688577e-05	1.40429682871905e-05	3.54422212835371e-05	2.93667619557855e-05	2.73205331031574e-05	2.99101474574597e-05	7.51362370897922e-06	2.61979769214415e-05	1.66199168599533e-05	1.01388406925021e-05	2.94263581115934e-05	1.38678838810664e-05
